Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 138",6.930585211407e-01,2.271844453284e-01,-3.121725394579e-01,8.223036824667e-01,2.204009424701e-01,-3.136143878241e-01,1.292451613260e-01,-6.783502858302e-03,-1.441848366211e-03
"                 139",6.950093846961e-01,2.211465622395e-01,-2.920101141935e-01,8.245079273875e-01,2.142141933149e-01,-2.935132363811e-01,1.294985426913e-01,-6.932368924648e-03,-1.503122187582e-03
"                 140",6.940031240700e-01,2.162442743533e-01,-2.624034699316e-01,8.237478723408e-01,2.091235774353e-01,-2.639404652674e-01,1.297447482708e-01,-7.120696917970e-03,-1.536995335818e-03
"                 141",6.952119891306e-01,2.146413821628e-01,-1.374186340653e-01,8.251829680781e-01,2.073213208009e-01,-1.389740572784e-01,1.299709789475e-01,-7.320061361920e-03,-1.555423213021e-03
"                 142",7.020726105894e-01,2.035532867764e-01,3.689424491113e-01,8.323417659169e-01,1.959670619828e-01,3.674452176178e-01,1.302691553276e-01,-7.586224793605e-03,-1.497231493473e-03
"                 143",6.731269910929e-01,1.767220844023e-01,5.632007912757e-02,8.035228285342e-01,1.687169177286e-01,5.495387991645e-02,1.303958374413e-01,-8.005166673708e-03,-1.366199211119e-03
"                 144",6.847379306143e-01,1.385268984040e-01,9.511700828502e-01,8.149616201655e-01,1.297552980510e-01,9.499444988069e-01,1.302236895511e-01,-8.771600353020e-03,-1.225584043311e-03
"                 145",6.997260991714e-01,1.157660851052e-01,1.300221595467e+00,8.300814622295e-01,1.057826971077e-01,1.299291691807e+00,1.303553630581e-01,-9.983387997583e-03,-9.299036599621e-04
"                 146",7.067018072707e-01,1.095059801344e-01,7.860700975984e-01,8.375031796785e-01,9.810826290520e-02,7.854469743827e-01,1.308013724078e-01,-1.139771722919e-02,-6.231232156806e-04
"                 147",7.183311799116e-01,1.290566626972e-01,-1.892270115504e-01,8.497561267635e-01,1.164483979188e-01,-1.897847703677e-01,1.314249468519e-01,-1.260826477843e-02,-5.577588173080e-04
"                 148",7.264449871644e-01,1.688734320185e-01,-1.177390764539e+00,8.586861145930e-01,1.555530905169e-01,-1.178177927355e+00,1.322411274286e-01,-1.332034150164e-02,-7.871628160760e-04
"                 149",7.266877463135e-01,2.113132503135e-01,-1.698348549501e+00,8.598301234954e-01,1.978813781900e-01,-1.699596047664e+00,1.331423771820e-01,-1.343187212349e-02,-1.247498162662e-03
"                 150",7.269354747132e-01,2.339596741426e-01,-1.632392331073e+00,8.609354829310e-01,2.209372437589e-01,-1.634132508630e+00,1.340000082178e-01,-1.302243038371e-02,-1.740177556748e-03
"                 151",7.329116318166e-01,2.329173007071e-01,-1.141638222196e+00,8.677900704651e-01,2.205975060185e-01,-1.143719409634e+00,1.348784386485e-01,-1.231979468862e-02,-2.081187438136e-03
"                 152",7.403583108142e-01,2.120317618765e-01,-5.454526648927e-01,8.762628719377e-01,2.003153270996e-01,-5.476319481111e-01,1.359045611235e-01,-1.171643477692e-02,-2.179283218419e-03
"                 153",7.534125988178e-01,1.952451118688e-01,-4.102163208627e-01,8.905219961496e-01,1.837975844713e-01,-4.123186759633e-01,1.371093973318e-01,-1.144752739751e-02,-2.102355100623e-03
"                 154",7.656988518538e-01,1.919971847424e-01,-6.280648085522e-01,9.042320257351e-01,1.804894533223e-01,-6.300852550114e-01,1.385331738813e-01,-1.150773142010e-02,-2.020446459152e-03
"                 155",7.746081598382e-01,2.043886439485e-01,-1.008252823851e+00,9.146166315349e-01,1.926646617100e-01,-1.010296396182e+00,1.400084716967e-01,-1.172398223847e-02,-2.043572331108e-03
"                 156",7.789027639953e-01,2.161770367497e-01,-1.250280645669e+00,9.202463145061e-01,2.042604025460e-01,-1.252468070821e+00,1.413435505108e-01,-1.191663420365e-02,-2.187425152365e-03
"                 157",7.816666268325e-01,2.168695631799e-01,-1.232639850473e+00,9.241660336216e-01,2.048370224057e-01,-1.235009464085e+00,1.424994067891e-01,-1.203254077424e-02,-2.369613611887e-03
"                 158",7.848304952771e-01,2.087774537482e-01,-1.031594036900e+00,9.282524978078e-01,1.966435621529e-01,-1.034106038669e+00,1.434220025308e-01,-1.213389159528e-02,-2.512001768677e-03
"                 159",7.916279492293e-01,2.013051068908e-01,-8.215262743899e-01,9.358771272722e-01,1.890040856701e-01,-8.241001055709e-01,1.442491780429e-01,-1.230102122068e-02,-2.573831180965e-03
"                 160",7.995800295926e-01,1.983353104305e-01,-6.241489970416e-01,9.446103195699e-01,1.857631102190e-01,-6.267351527806e-01,1.450302899773e-01,-1.257220021153e-02,-2.586155738940e-03
"                 161",8.052593261013e-01,2.027697969586e-01,-5.116561969685e-01,9.511034930009e-01,1.898593529190e-01,-5.142021158698e-01,1.458441668996e-01,-1.291044403964e-02,-2.545918901245e-03
"                 162",8.063895881286e-01,2.084467230855e-01,-3.748708300012e-01,9.529136440099e-01,1.952231170243e-01,-3.773738563446e-01,1.465240558813e-01,-1.322360606117e-02,-2.503026343412e-03
"                 163",8.029607768329e-01,2.137334880505e-01,-1.211112537347e-01,9.499863075118e-01,2.002836918151e-01,-1.235296182406e-01,1.470255306788e-01,-1.344979623537e-02,-2.418364505923e-03
"                 164",7.961834415087e-01,2.138952967722e-01,7.195021635007e-02,9.433779434956e-01,2.003328268118e-01,6.964484485863e-02,1.471945019869e-01,-1.356246996040e-02,-2.305371491445e-03
"                 165",7.948968893358e-01,2.153263862630e-01,1.136274786262e-01,9.420502753643e-01,2.017345609048e-01,1.114589234888e-01,1.471533860285e-01,-1.359182535816e-02,-2.168555137427e-03
"                 166",7.976217881128e-01,2.141569268820e-01,3.164811071331e-01,9.446837274060e-01,2.005780587124e-01,3.144448338510e-01,1.470619392933e-01,-1.357886816959e-02,-2.036273282098e-03
"                 167",7.947311153241e-01,2.176612108814e-01,5.486432563830e-01,9.417197851761e-01,2.040954452140e-01,5.467721055316e-01,1.469886698520e-01,-1.356576566739e-02,-1.871150851435e-03
"                 168",7.972286448039e-01,2.175411189262e-01,6.041376168024e-01,9.441260132151e-01,2.040086077376e-01,6.024668243600e-01,1.468973684112e-01,-1.353251118858e-02,-1.670792442404e-03
"                 169",7.957544636090e-01,2.193442597884e-01,6.853844668434e-01,9.426202732714e-01,2.058341035552e-01,6.839111223806e-01,1.468658096623e-01,-1.351015623321e-02,-1.473344462770e-03
"                 170",7.986205574037e-01,2.208377441615e-01,7.990417933625e-01,9.454762874719e-01,2.073541090896e-01,7.977682945331e-01,1.468557300682e-01,-1.348363507193e-02,-1.273498829391e-03
"                 171",7.994251638487e-01,2.198409747848e-01,9.958075924710e-01,9.463312551171e-01,2.063744908583e-01,9.947378450845e-01,1.469060912683e-01,-1.346648392650e-02,-1.069747386549e-03
"                 172",7.966396759229e-01,2.197984517621e-01,1.206858493347e+00,9.436056229626e-01,2.063518047423e-01,1.206030506162e+00,1.469659470397e-01,-1.344664701974e-02,-8.279871854453e-04
"                 173",7.905135688562e-01,2.165675614557e-01,1.468484353025e+00,9.374302866397e-01,2.031431104565e-01,1.467929534291e+00,1.469167177836e-01,-1.342445099926e-02,-5.548187339560e-04
"                 174",7.852098894565e-01,2.097476000946e-01,1.625927009904e+00,9.319628458158e-01,1.963159948494e-01,1.625682599136e+00,1.467529563593e-01,-1.343160524523e-02,-2.444107684080e-04
"                 175",7.851569798368e-01,2.169026652023e-01,1.300098466019e+00,9.316885787620e-01,2.034269090833e-01,1.300145323596e+00,1.465315989253e-01,-1.347575611901e-02,4.685757687804e-05
"                 176",7.866623641021e-01,2.314678304013e-01,1.070522288952e+00,9.330204228482e-01,2.180306949704e-01,1.070724992037e+00,1.463580587460e-01,-1.343713543096e-02,2.027030854750e-04
"                 177",7.992514105406e-01,2.590336527682e-01,1.006893404665e+00,9.455321107339e-01,2.457649204668e-01,1.007170648222e+00,1.462807001933e-01,-1.326873230138e-02,2.772435568587e-04
"                 178",8.092296185351e-01,2.687715867948e-01,1.401476055467e+00,9.558176658713e-01,2.558800916040e-01,1.401852158887e+00,1.465880473362e-01,-1.289149519088e-02,3.761034199391e-04
"                 179",8.116291195822e-01,2.560005949033e-01,1.711644945704e+00,9.587439420373e-01,2.435417263950e-01,1.712248762901e+00,1.471148224551e-01,-1.245886850833e-02,6.038171971600e-04
"                 180",8.075211447876e-01,2.448683463193e-01,1.631807751791e+00,9.551350107049e-01,2.327533769475e-01,1.632711560766e+00,1.476138659173e-01,-1.211496937181e-02,9.038089749091e-04
"                 181",8.008909448112e-01,2.382896388352e-01,1.500190706824e+00,9.487464548493e-01,2.263385990953e-01,1.501325377599e+00,1.478555100381e-01,-1.195103973986e-02,1.134670774976e-03
"                 182",7.925111930716e-01,2.338373794673e-01,1.528918825117e+00,9.403816515393e-01,2.219241652336e-01,1.530197764202e+00,1.478704584677e-01,-1.191321423372e-02,1.278939085210e-03
"                 183",7.937780378130e-01,2.404650931149e-01,1.683756780130e+00,9.415358561081e-01,2.285007388198e-01,1.685161074479e+00,1.477578182951e-01,-1.196435429507e-02,1.404294349258e-03
"                 184",8.014106568119e-01,2.468650887933e-01,1.898142528862e+00,9.492308810736e-01,2.348572609016e-01,1.899714177232e+00,1.478202242616e-01,-1.200782789170e-02,1.571648369599e-03
"                 185",8.144497367145e-01,2.526014465320e-01,1.998612727150e+00,9.626392639390e-01,2.405539020226e-01,2.000402269939e+00,1.481895272244e-01,-1.204754450942e-02,1.789542789282e-03
"                 186",8.307774099711e-01,2.559368428986e-01,2.130956786179e+00,9.796939635674e-01,2.438693679682e-01,2.132994718448e+00,1.489165535963e-01,-1.206747493036e-02,2.037932268926e-03
"                 187",8.430165786791e-01,2.524252230816e-01,2.264956110009e+00,9.930991766565e-01,2.403487176239e-01,2.267268365268e+00,1.500825979774e-01,-1.207650545768e-02,2.312255258592e-03
"                 188",8.430400489864e-01,2.400809112940e-01,2.335175634010e+00,9.941780413912e-01,2.279327681370e-01,2.337727807930e+00,1.511379924048e-01,-1.214814315700e-02,2.552173919940e-03
"                 189",8.346048836204e-01,2.274977440375e-01,2.271219866601e+00,9.868104031464e-01,2.152270697252e-01,2.274009515554e+00,1.522055195259e-01,-1.227067431224e-02,2.789648953406e-03
"                 190",8.291918926038e-01,2.155223994899e-01,2.267791625070e+00,9.819559549436e-01,2.030293061152e-01,2.270708298040e+00,1.527640623398e-01,-1.249309337467e-02,2.916672970146e-03
"                 191",8.338270776427e-01,2.068163176708e-01,2.311191364778e+00,9.870442279772e-01,1.939799843857e-01,2.314196123696e+00,1.532171503345e-01,-1.283633328514e-02,3.004758917592e-03
"                 192",8.454242577470e-01,2.115053053398e-01,2.166014100239e+00,9.992184062738e-01,1.982411665110e-01,2.169099694605e+00,1.537941485268e-01,-1.326413882885e-02,3.085594366115e-03
"                 193",8.579427649691e-01,2.270491851884e-01,1.901588583811e+00,1.012615831217e+00,2.134337819811e-01,1.904724282344e+00,1.546730662482e-01,-1.361540320729e-02,3.135698533052e-03
"                 194",8.640693776726e-01,2.388608513859e-01,1.690112074982e+00,1.019688356327e+00,2.250566646343e-01,1.693207729615e+00,1.556189786548e-01,-1.380418675156e-02,3.095654632963e-03
"                 195",8.630271214074e-01,2.441893706098e-01,1.734509162792e+00,1.019806815043e+00,2.303933107171e-01,1.737567408418e+00,1.567796936351e-01,-1.379605989265e-02,3.058245625450e-03
"                 196",8.622302633504e-01,2.437195879387e-01,1.912350737779e+00,1.019921589301e+00,2.300503883412e-01,1.915373823205e+00,1.576913259508e-01,-1.366919959752e-02,3.023085425562e-03
"                 197",8.682440059217e-01,2.441387516624e-01,2.115051647307e+00,1.026827811320e+00,2.306378257982e-01,2.118108428672e+00,1.585838053984e-01,-1.350092586419e-02,3.056781364818e-03
"                 198",8.772902258376e-01,2.506485225548e-01,2.219638594642e+00,1.036791544461e+00,2.372841312249e-01,2.222763541648e+00,1.595013186239e-01,-1.336439132987e-02,3.124947005490e-03
"                 199",8.800135942123e-01,2.587249223980e-01,2.201894278770e+00,1.040566251919e+00,2.455078124701e-01,2.205127886571e+00,1.605526577065e-01,-1.321710992796e-02,3.233607800979e-03
"                 200",8.749457295307e-01,2.671261966205e-01,2.106303323718e+00,1.036189738508e+00,2.540954630269e-01,2.109572697807e+00,1.612440089774e-01,-1.303073359369e-02,3.269374089240e-03
"                 201",8.659826466041e-01,2.729868264249e-01,2.010351143332e+00,1.027862737695e+00,2.602510705629e-01,2.013664811035e+00,1.618800910908e-01,-1.273575586201e-02,3.313667703359e-03
"                 202",8.618007751631e-01,2.751692446133e-01,1.886730567537e+00,1.023841598578e+00,2.627417691928e-01,1.889996268320e+00,1.620408234148e-01,-1.242747542054e-02,3.265700783225e-03
"                 203",8.616367744319e-01,2.802665504822e-01,1.705209452415e+00,1.023680825034e+00,2.681532713685e-01,1.708393335402e+00,1.620440506026e-01,-1.211327911368e-02,3.183882987495e-03
"                 204",8.624540639449e-01,2.840293226022e-01,1.543477903215e+00,1.024382243924e+00,2.722189225584e-01,1.546534848920e+00,1.619281799792e-01,-1.181040004387e-02,3.056945704781e-03
"                 205",8.633920206142e-01,2.880387397932e-01,1.400691253146e+00,1.025268221437e+00,2.765198341737e-01,1.403628648889e+00,1.618762008228e-01,-1.151890561955e-02,2.937395742461e-03
"                 206",8.640657430919e-01,2.993324606562e-01,1.267704606268e+00,1.025773416955e+00,2.881004989675e-01,1.270470144743e+00,1.617076738636e-01,-1.123196168868e-02,2.765538475084e-03
"                 207",8.649285289625e-01,3.108502835721e-01,1.169947222620e+00,1.026559299508e+00,2.999797711704e-01,1.172547283218e+00,1.616307705454e-01,-1.087051240169e-02,2.600060598039e-03
"                 208",8.682789631688e-01,3.187327574867e-01,1.026308491777e+00,1.029748555864e+00,3.082608447492e-01,1.028698520298e+00,1.614695926949e-01,-1.047191273754e-02,2.390028521844e-03
"                 209",8.723228200782e-01,3.228970429602e-01,8.351893485846e-01,1.033837206160e+00,3.128431462369e-01,8.373778178109e-01,1.615143860816e-01,-1.005389672331e-02,2.188469226303e-03
"                 210",8.777724769544e-01,3.221830815388e-01,6.564798430200e-01,1.039341642706e+00,3.124930122059e-01,6.583923847405e-01,1.615691657512e-01,-9.690069332914e-03,1.912541720537e-03
"                 211",8.826995172421e-01,3.219333743450e-01,5.920031880724e-01,1.044537131494e+00,3.125306332579e-01,5.936392841573e-01,1.618376142520e-01,-9.402741087093e-03,1.636096084884e-03
"                 212",8.896142439173e-01,3.232922787767e-01,5.684508873744e-01,1.051748715644e+00,3.140502196120e-01,5.697998578999e-01,1.621344717271e-01,-9.242059164716e-03,1.348970525413e-03
"                 213",8.938772261391e-01,3.238855383418e-01,6.589879002170e-01,1.056507794286e+00,3.147083956617e-01,6.601075806803e-01,1.626305681469e-01,-9.177142680111e-03,1.119680463308e-03
"                 214",8.968358153163e-01,3.267573008468e-01,7.529421655478e-01,1.059915330383e+00,3.175529582879e-01,7.538515424988e-01,1.630795150662e-01,-9.204342558879e-03,9.093769509710e-04
"                 215",9.010748406091e-01,3.310434175929e-01,7.623307599029e-01,1.064758563507e+00,3.217930609662e-01,7.631165675266e-01,1.636837228980e-01,-9.250356626642e-03,7.858076237218e-04
"                 216",9.073116471331e-01,3.372675657102e-01,6.917256628115e-01,1.071569661518e+00,3.279616319241e-01,6.923862990397e-01,1.642580143854e-01,-9.305933786044e-03,6.606362282327e-04
"                 217",9.182260107157e-01,3.506187583451e-01,3.970564366101e-01,1.083244095796e+00,3.413191850177e-01,3.976100836479e-01,1.650180850807e-01,-9.299573327462e-03,5.536470377791e-04
"                 218",9.269609461500e-01,3.634375327305e-01,1.764585648794e-01,1.092799797187e+00,3.542596005808e-01,1.768595299057e-01,1.658388510368e-01,-9.177932149704e-03,4.009650262502e-04
"                 219",9.306720197843e-01,3.666676066594e-01,1.733143827342e-01,1.097442613271e+00,3.577069647757e-01,1.735754299846e-01,1.667705934866e-01,-8.960641883679e-03,2.610472503810e-04
"                 220",9.303858583636e-01,3.544002567346e-01,4.672177483692e-01,1.097903330843e+00,3.456079487920e-01,4.673685800414e-01,1.675174724793e-01,-8.792307942580e-03,1.508316722570e-04
"                 221",9.376019955881e-01,3.407647202430e-01,7.857886589721e-01,1.105805706213e+00,3.319384265791e-01,7.859458946422e-01,1.682037106250e-01,-8.826293663858e-03,1.572356700468e-04
"                 222",9.480840560228e-01,3.405143707384e-01,8.645542307181e-01,1.116933840967e+00,3.314587800051e-01,8.647875573967e-01,1.688497849439e-01,-9.055590733239e-03,2.333266786501e-04
"                 223",9.546464343585e-01,3.456439254886e-01,8.259497781704e-01,1.124207711322e+00,3.362702183127e-01,8.262856999725e-01,1.695612769636e-01,-9.373707175904e-03,3.359218021233e-04
"                 224",9.550141257177e-01,3.471855870427e-01,8.004004539376e-01,1.125165574940e+00,3.374765695010e-01,8.008181945319e-01,1.701514492220e-01,-9.709017541692e-03,4.177405943153e-04
"                 225",9.571032256735e-01,3.461222762273e-01,7.087584099297e-01,1.127689093920e+00,3.360813771516e-01,7.092466917622e-01,1.705858682461e-01,-1.004089907567e-02,4.882818324950e-04
"                 226",9.610524836861e-01,3.425608285292e-01,6.784175240777e-01,1.131991464783e+00,3.321599263417e-01,6.789706644504e-01,1.709389810973e-01,-1.040090218757e-02,5.531403727463e-04
"                 227",9.667235107841e-01,3.356264651049e-01,8.055651086143e-01,1.138028820837e+00,3.248057764087e-01,8.061994245467e-01,1.713053100533e-01,-1.082068869624e-02,6.343159323868e-04
"                 228",9.697401769984e-01,3.293945808819e-01,9.783126639476e-01,1.141457980461e+00,3.180760979864e-01,9.790729634037e-01,1.717178034627e-01,-1.131848289551e-02,7.602994560273e-04
"                 229",9.711629601775e-01,3.230907636696e-01,1.159628159268e+00,1.143275248320e+00,3.112058359144e-01,1.160543269922e+00,1.721122881422e-01,-1.188492775524e-02,9.151106538889e-04
