Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 766",-4.825764603374e+01,-8.795358691812e+00,1.658687881576e+02,-4.821992863148e+01,-8.815068193566e+00,1.747909962674e+02,3.771740226484e-02,-1.970950175407e-02,8.922208109877e+00
"                 767",-4.851108499930e+01,-8.735356113106e+00,1.659052027902e+02,-4.847362895038e+01,-8.756095813105e+00,1.748264388173e+02,3.745604892680e-02,-2.073969999811e-02,8.921236027103e+00
"                 768",-4.888523730211e+01,-8.757214803650e+00,1.659471193106e+02,-4.884773844173e+01,-8.778935821668e+00,1.748672608536e+02,3.749886038058e-02,-2.172101801807e-02,8.920141543008e+00
"                 769",-4.915416563792e+01,-8.941593151006e+00,1.659934246030e+02,-4.911698208899e+01,-8.964366862701e+00,1.749116955896e+02,3.718354892935e-02,-2.277371169482e-02,8.918270986578e+00
"                 770",-4.931012996574e+01,-9.146089675381e+00,1.660394980376e+02,-4.927297572135e+01,-9.169922276547e+00,1.749558824519e+02,3.715424439129e-02,-2.383260116574e-02,8.916384414307e+00
"                 771",-4.951761489771e+01,-9.419906949411e+00,1.660813172666e+02,-4.948088486280e+01,-9.444785282905e+00,1.749949422269e+02,3.673003490417e-02,-2.487833349479e-02,8.913624960303e+00
"                 772",-4.976819755040e+01,-9.689601462715e+00,1.661087085078e+02,-4.973164395090e+01,-9.715506344192e+00,1.750198786277e+02,3.655359950286e-02,-2.590488147720e-02,8.911170119900e+00
"                 773",-5.006156563760e+01,-9.991023773034e+00,1.661175310502e+02,-5.002551449394e+01,-1.001801057229e+01,1.750257748432e+02,3.605114366296e-02,-2.698679925901e-02,8.908243793028e+00
"                 774",-5.049482633094e+01,-1.027117772820e+01,1.661166101125e+02,-5.045891726648e+01,-1.029927967461e+01,1.750221814405e+02,3.590906445753e-02,-2.810194641271e-02,8.905571327944e+00
"                 775",-5.093641784721e+01,-1.053500110671e+01,1.661164979888e+02,-5.090106413169e+01,-1.056422067069e+01,1.750188992592e+02,3.535371552719e-02,-2.921956397543e-02,8.902401270386e+00
"                 776",-5.126001087989e+01,-1.080307449540e+01,1.661164779227e+02,-5.122490215442e+01,-1.083346765071e+01,1.750162325241e+02,3.510872546745e-02,-3.039315530532e-02,8.899754601387e+00
"                 777",-5.148833460632e+01,-1.110487896359e+01,1.661197465089e+02,-5.145388224531e+01,-1.113639090756e+01,1.750167917052e+02,3.445236100928e-02,-3.151194397101e-02,8.897045196295e+00
"                 778",-5.175223535840e+01,-1.142979150319e+01,1.661302300987e+02,-5.171802181739e+01,-1.146240904240e+01,1.750252713709e+02,3.421354100704e-02,-3.261753920877e-02,8.895041272164e+00
"                 779",-5.208389287343e+01,-1.164863460633e+01,1.661523545197e+02,-5.205029054008e+01,-1.168225036285e+01,1.750449943439e+02,3.360233335164e-02,-3.361575652617e-02,8.892639824215e+00
"                 780",-5.243440280269e+01,-1.173795326920e+01,1.661724532510e+02,-5.240097591054e+01,-1.177236664146e+01,1.750634646119e+02,3.342689215377e-02,-3.441337226145e-02,8.891011360923e+00
"                 781",-5.260279082502e+01,-1.195091751307e+01,1.661821346726e+02,-5.257005605334e+01,-1.198587463090e+01,1.750716268728e+02,3.273477168330e-02,-3.495711783544e-02,8.889492200285e+00
"                 782",-5.265426008207e+01,-1.232256114527e+01,1.661761292882e+02,-5.262179445351e+01,-1.235788722490e+01,1.750645138642e+02,3.246562856149e-02,-3.532607963044e-02,8.888384575982e+00
"                 783",-5.262179931155e+01,-1.276208173024e+01,1.661685581245e+02,-5.258995348731e+01,-1.279765135251e+01,1.750555609826e+02,3.184582423826e-02,-3.556962226998e-02,8.887002858127e+00
"                 784",-5.262070853501e+01,-1.305432567511e+01,1.661659356640e+02,-5.258877545467e+01,-1.309006759039e+01,1.750521762479e+02,3.193308033895e-02,-3.574191527775e-02,8.886240583895e+00
"                 785",-5.261974644010e+01,-1.319921569833e+01,1.661790772619e+02,-5.258797795176e+01,-1.323506249007e+01,1.750647647430e+02,3.176848834337e-02,-3.584679174016e-02,8.885687481060e+00
"                 786",-5.267796189558e+01,-1.323156888921e+01,1.662059732303e+02,-5.264573833659e+01,-1.326735797785e+01,1.750920349377e+02,3.222355898980e-02,-3.578908864637e-02,8.886061707353e+00
"                 787",-5.258292681985e+01,-1.330789756633e+01,1.662322865731e+02,-5.255057555977e+01,-1.334345733612e+01,1.751192125751e+02,3.235126008671e-02,-3.555976978637e-02,8.886926002046e+00
"                 788",-5.234542071241e+01,-1.338484939789e+01,1.662430752536e+02,-5.231240108094e+01,-1.341999842208e+01,1.751318022918e+02,3.301963147250e-02,-3.514902419691e-02,8.888727038270e+00
"                 789",-5.212071014896e+01,-1.343461339066e+01,1.662470281009e+02,-5.208746001213e+01,-1.346917300089e+01,1.751372836156e+02,3.325013682946e-02,-3.455961022752e-02,8.890255514650e+00
"                 790",-5.210037464982e+01,-1.359166123956e+01,1.662564784293e+02,-5.206636197010e+01,-1.362548717537e+01,1.751485424980e+02,3.401267972262e-02,-3.382593580656e-02,8.892064068690e+00
"                 791",-5.208777712308e+01,-1.402276839401e+01,1.662713026887e+02,-5.205354006246e+01,-1.405578316565e+01,1.751649967734e+02,3.423706061884e-02,-3.301477163808e-02,8.893694084689e+00
"                 792",-5.204392225846e+01,-1.451830510182e+01,1.662727685255e+02,-5.200892845140e+01,-1.455063019447e+01,1.751681243365e+02,3.499380706588e-02,-3.232509264204e-02,8.895355811089e+00
"                 793",-5.197491343723e+01,-1.503344760293e+01,1.662738694748e+02,-5.193976831272e+01,-1.506516970495e+01,1.751704329932e+02,3.514512451120e-02,-3.172210201373e-02,8.896563518358e+00
"                 794",-5.194871039279e+01,-1.540898627009e+01,1.662859866880e+02,-5.191293571793e+01,-1.544006755664e+01,1.751835129543e+02,3.577467486357e-02,-3.108128655077e-02,8.897526266358e+00
"                 795",-5.192372179567e+01,-1.560084752713e+01,1.663005278531e+02,-5.188786460848e+01,-1.563130638093e+01,1.751982076157e+02,3.585718719324e-02,-3.045885380040e-02,8.897679762571e+00
"                 796",-5.199004560752e+01,-1.559331139200e+01,1.663013941075e+02,-5.195363054359e+01,-1.562300041910e+01,1.751991436100e+02,3.641506393274e-02,-2.968902710769e-02,8.897749502503e+00
"                 797",-5.203308744552e+01,-1.561614493404e+01,1.663002137179e+02,-5.199676116623e+01,-1.564489605422e+01,1.751975746270e+02,3.632627928247e-02,-2.875112018494e-02,8.897360909152e+00
"                 798",-5.201771492142e+01,-1.577382982389e+01,1.662976212172e+02,-5.198104926925e+01,-1.580139658647e+01,1.751944290322e+02,3.666565216383e-02,-2.756676257674e-02,8.896807815027e+00
"                 799",-5.189131924999e+01,-1.613829176371e+01,1.663059352617e+02,-5.185499161911e+01,-1.616470037483e+01,1.752016053900e+02,3.632763087918e-02,-2.640861112639e-02,8.895670128252e+00
"                 800",-5.173440085419e+01,-1.644049580347e+01,1.663061935687e+02,-5.169795748617e+01,-1.646568289281e+01,1.752008272519e+02,3.644336802472e-02,-2.518708934623e-02,8.894633683140e+00
"                 801",-5.156309373314e+01,-1.655685260846e+01,1.663049462238e+02,-5.152703204353e+01,-1.658095712343e+01,1.751980434101e+02,3.606168961008e-02,-2.410451496768e-02,8.893097186298e+00
"                 802",-5.143344120306e+01,-1.652130409989e+01,1.663016078334e+02,-5.139722245291e+01,-1.654422813023e+01,1.751933289288e+02,3.621875015703e-02,-2.292403033179e-02,8.891721095383e+00
"                 803",-5.126911250686e+01,-1.643544605790e+01,1.662939574846e+02,-5.123326960927e+01,-1.645724094934e+01,1.751842812801e+02,3.584289759370e-02,-2.179489143271e-02,8.890323795402e+00
"                 804",-5.119441310435e+01,-1.625531307135e+01,1.662808816981e+02,-5.115851348138e+01,-1.627598065479e+01,1.751701412919e+02,3.589962296220e-02,-2.066758343897e-02,8.889259593841e+00
"                 805",-5.104090989882e+01,-1.608045702941e+01,1.662779003459e+02,-5.100560593150e+01,-1.610015767574e+01,1.751658095668e+02,3.530396732014e-02,-1.970064632726e-02,8.887909220812e+00
"                 806",-5.086207976229e+01,-1.602865862249e+01,1.662828499566e+02,-5.082697169564e+01,-1.604742989316e+01,1.751697867627e+02,3.510806664641e-02,-1.877127067614e-02,8.886936806072e+00
"                 807",-5.078155700382e+01,-1.616069346009e+01,1.662911986620e+02,-5.074728393189e+01,-1.617878605174e+01,1.751774148250e+02,3.427307192773e-02,-1.809259165200e-02,8.886216163078e+00
"                 808",-5.087319661932e+01,-1.631149047447e+01,1.662913880349e+02,-5.083935302831e+01,-1.632908633960e+01,1.751775831319e+02,3.384359100540e-02,-1.759586513742e-02,8.886195096980e+00
"                 809",-5.088369094774e+01,-1.633495330945e+01,1.662916187639e+02,-5.085092143085e+01,-1.635228171840e+01,1.751781781142e+02,3.276951688609e-02,-1.732840895273e-02,8.886559350264e+00
"                 810",-5.069280644542e+01,-1.625710749224e+01,1.662846181654e+02,-5.066058975863e+01,-1.627428408964e+01,1.751723176209e+02,3.221668679318e-02,-1.717659740179e-02,8.887699455494e+00
"                 811",-5.042951788707e+01,-1.614203237056e+01,1.662798632541e+02,-5.039834741800e+01,-1.615917809949e+01,1.751695041608e+02,3.117046907468e-02,-1.714572892626e-02,8.889640906761e+00
"                 812",-5.037947722788e+01,-1.613115524877e+01,1.662707070374e+02,-5.034872256075e+01,-1.614839694636e+01,1.751630024378e+02,3.075466712331e-02,-1.724169759166e-02,8.892295400373e+00
"                 813",-5.049585427001e+01,-1.613100324129e+01,1.662567547205e+02,-5.046620351382e+01,-1.614846945753e+01,1.751525267355e+02,2.965075619170e-02,-1.746621624050e-02,8.895772015003e+00
"                 814",-5.061157664478e+01,-1.607822427918e+01,1.662342347435e+02,-5.058239578384e+01,-1.609585521883e+01,1.751345931424e+02,2.918086094294e-02,-1.763093964860e-02,8.900358398869e+00
"                 815",-5.045059654756e+01,-1.588697502369e+01,1.662167941672e+02,-5.042237255331e+01,-1.590468806594e+01,1.751222135552e+02,2.822399425272e-02,-1.771304225073e-02,8.905419387921e+00
"                 816",-5.021910408406e+01,-1.566973343858e+01,1.662028802404e+02,-5.019096564977e+01,-1.568770017265e+01,1.751138149451e+02,2.813843428606e-02,-1.796673407194e-02,8.910934704687e+00
"                 817",-5.015699452968e+01,-1.545593916943e+01,1.661991668196e+02,-5.012948982241e+01,-1.547406711511e+01,1.751155792344e+02,2.750470727663e-02,-1.812794567901e-02,8.916412414866e+00
"                 818",-5.027680908822e+01,-1.521430135602e+01,1.661965926852e+02,-5.024930173438e+01,-1.523255741025e+01,1.751187093765e+02,2.750735384340e-02,-1.825605422293e-02,8.922116691268e+00
"                 819",-5.044953783299e+01,-1.500079902115e+01,1.661865997116e+02,-5.042281726974e+01,-1.501872532047e+01,1.751141404166e+02,2.672056324371e-02,-1.792629931531e-02,8.927540705013e+00
"                 820",-5.052026930826e+01,-1.486571875057e+01,1.661689349701e+02,-5.049375290422e+01,-1.488327504040e+01,1.751016127043e+02,2.651640403785e-02,-1.755628983659e-02,8.932677734154e+00
"                 821",-5.038952346785e+01,-1.483559947129e+01,1.661632343581e+02,-5.036371156474e+01,-1.485255006607e+01,1.751006908479e+02,2.581190310912e-02,-1.695059478748e-02,8.937456489743e+00
"                 822",-5.037462587705e+01,-1.480375508444e+01,1.661564896236e+02,-5.034868735385e+01,-1.482025337878e+01,1.750984016390e+02,2.593852320497e-02,-1.649829434297e-02,8.941912015396e+00
"                 823",-5.055960836208e+01,-1.470356865454e+01,1.661482039574e+02,-5.053398786087e+01,-1.471952634174e+01,1.750941473058e+02,2.562050120572e-02,-1.595768719808e-02,8.945943348370e+00
"                 824",-5.074211927360e+01,-1.443322808680e+01,1.661399415723e+02,-5.071610870758e+01,-1.444896278882e+01,1.750893738565e+02,2.601056601880e-02,-1.573470202080e-02,8.949432284176e+00
"                 825",-5.087899645281e+01,-1.410450109139e+01,1.661407173558e+02,-5.085310117012e+01,-1.411997056773e+01,1.750934609110e+02,2.589528269475e-02,-1.546947633987e-02,8.952743555164e+00
"                 826",-5.107145157071e+01,-1.389218764878e+01,1.661504562573e+02,-5.104509891014e+01,-1.390762882040e+01,1.751062685273e+02,2.635266057332e-02,-1.544117161945e-02,8.955812270065e+00
"                 827",-5.128145381169e+01,-1.371922320453e+01,1.661594861223e+02,-5.125510821901e+01,-1.373458332058e+01,1.751180240160e+02,2.634559267695e-02,-1.536011605512e-02,8.958537893682e+00
"                 828",-5.142137598962e+01,-1.351289482821e+01,1.661640429823e+02,-5.139427114602e+01,-1.352846712086e+01,1.751248382627e+02,2.710484359972e-02,-1.557229265115e-02,8.960795280451e+00
"                 829",-5.153784131085e+01,-1.324300768231e+01,1.661569900601e+02,-5.151043334548e+01,-1.325879912214e+01,1.751197971742e+02,2.740796536749e-02,-1.579143983429e-02,8.962807114102e+00
"                 830",-5.169614518372e+01,-1.300172561277e+01,1.661436550932e+02,-5.166791404620e+01,-1.301787230103e+01,1.751081622183e+02,2.823113751574e-02,-1.614668826080e-02,8.964507125159e+00
"                 831",-5.200620433514e+01,-1.282563853336e+01,1.661413051525e+02,-5.197783810729e+01,-1.284214474414e+01,1.751070743843e+02,2.836622784652e-02,-1.650621077944e-02,8.965769231735e+00
"                 832",-5.246404980555e+01,-1.267753949877e+01,1.661395356701e+02,-5.243524356257e+01,-1.269457666804e+01,1.751061715710e+02,2.880624297805e-02,-1.703716926993e-02,8.966635900965e+00
"                 833",-5.289938914288e+01,-1.233457769806e+01,1.661492036697e+02,-5.287084614312e+01,-1.235216832973e+01,1.751161440151e+02,2.854299976294e-02,-1.759063166571e-02,8.966940345396e+00
"                 834",-5.322267952801e+01,-1.188166214234e+01,1.661597486071e+02,-5.319396051649e+01,-1.189981156127e+01,1.751268249997e+02,2.871901152712e-02,-1.814941893322e-02,8.967076392600e+00
"                 835",-5.343915303969e+01,-1.142468323900e+01,1.661645830640e+02,-5.341070462125e+01,-1.144323817271e+01,1.751313758151e+02,2.844841843828e-02,-1.855493371082e-02,8.966792751074e+00
"                 836",-5.356302143970e+01,-1.111970572114e+01,1.661561536212e+02,-5.353444945350e+01,-1.113862261054e+01,1.751224584358e+02,2.857198619659e-02,-1.891688940635e-02,8.966304814520e+00
"                 837",-5.375275008049e+01,-1.100083526284e+01,1.661529594934e+02,-5.372458306886e+01,-1.101988091843e+01,1.751182896823e+02,2.816701162943e-02,-1.904565558342e-02,8.965330188894e+00
"                 838",-5.411545091134e+01,-1.083666436836e+01,1.661438896401e+02,-5.408741088222e+01,-1.085573492836e+01,1.751079870159e+02,2.804002912164e-02,-1.907056000151e-02,8.964097375785e+00
"                 839",-5.428003192481e+01,-1.048424857942e+01,1.661225796788e+02,-5.425257076670e+01,-1.050320574382e+01,1.750846096070e+02,2.746115810186e-02,-1.895716439266e-02,8.962029928202e+00
"                 840",-5.434509878602e+01,-1.004353464171e+01,1.661053686152e+02,-5.431780258903e+01,-1.006230513354e+01,1.750646482996e+02,2.729619698408e-02,-1.877049183085e-02,8.959279684367e+00
"                 841",-5.431997278049e+01,-9.600126917417e+00,1.661000513528e+02,-5.429322216505e+01,-9.618549131328e+00,1.750561634520e+02,2.675061543902e-02,-1.842221391182e-02,8.956112099275e+00
"                 842",-5.456203475916e+01,-9.230463228936e+00,1.660952706827e+02,-5.453555821396e+01,-9.248343918249e+00,1.750479387286e+02,2.647654519506e-02,-1.788068931225e-02,8.952668045934e+00
"                 843",-5.497651159683e+01,-8.979266279385e+00,1.660900830359e+02,-5.495091922140e+01,-8.996507383978e+00,1.750388556741e+02,2.559237543078e-02,-1.724110459357e-02,8.948772638152e+00
"                 844",-5.534737671446e+01,-8.858410416376e+00,1.660823638349e+02,-5.532222350219e+01,-8.874983562766e+00,1.750267150798e+02,2.515321226739e-02,-1.657314639009e-02,8.944351244921e+00
"                 845",-5.552614092342e+01,-8.539568949398e+00,1.660630875823e+02,-5.550185256491e+01,-8.555477768664e+00,1.750028117808e+02,2.428835851105e-02,-1.590881926633e-02,8.939724198459e+00
"                 846",-5.565231956897e+01,-8.005439852808e+00,1.660438367441e+02,-5.562822160231e+01,-8.020755944130e+00,1.749788682731e+02,2.409796666097e-02,-1.531609132184e-02,8.935031528976e+00
"                 847",-5.583727422502e+01,-7.357129186218e+00,1.660325854512e+02,-5.581375915954e+01,-7.371836593899e+00,1.749633792668e+02,2.351506547922e-02,-1.470740768068e-02,8.930793815581e+00
"                 848",-5.614675589218e+01,-7.002151787578e+00,1.660283565943e+02,-5.612323913956e+01,-7.016305770383e+00,1.749552857651e+02,2.351675261629e-02,-1.415398280516e-02,8.926929170711e+00
"                 849",-5.651149576468e+01,-6.769040879770e+00,1.660252532828e+02,-5.648840777272e+01,-6.782531222622e+00,1.749487681763e+02,2.308799195858e-02,-1.349034285247e-02,8.923514893526e+00
"                 850",-5.673545924345e+01,-6.646567794459e+00,1.660188881620e+02,-5.671224805340e+01,-6.659488380842e+00,1.749393078445e+02,2.321119005044e-02,-1.292058638278e-02,8.920419682544e+00
"                 851",-5.686050778311e+01,-6.408047701191e+00,1.660096368681e+02,-5.683768955401e+01,-6.420450019147e+00,1.749276996269e+02,2.281822910431e-02,-1.240231795613e-02,8.918062758797e+00
"                 852",-5.709271447328e+01,-6.153314675577e+00,1.659948643528e+02,-5.706980291091e+01,-6.165422760748e+00,1.749110990641e+02,2.291156236835e-02,-1.210808517087e-02,8.916234711297e+00
"                 853",-5.734397961158e+01,-5.959568897020e+00,1.659841880537e+02,-5.732147277754e+01,-5.971600481195e+00,1.748988804001e+02,2.250683403211e-02,-1.203158417521e-02,8.914692346374e+00
"                 854",-5.753163809501e+01,-5.799017458691e+00,1.659719248054e+02,-5.750892171429e+01,-5.811289073722e+00,1.748852176116e+02,2.271638072717e-02,-1.227161503128e-02,8.913292806191e+00
"                 855",-5.762802117104e+01,-5.617540066767e+00,1.659571487403e+02,-5.760543136260e+01,-5.630091887695e+00,1.748690826784e+02,2.258980844064e-02,-1.255182092779e-02,8.911933938131e+00
"                 856",-5.775319106191e+01,-5.505380855388e+00,1.659341313150e+02,-5.773011280210e+01,-5.518274898218e+00,1.748445783268e+02,2.307825981474e-02,-1.289404283032e-02,8.910447011860e+00
"                 857",-5.783017281651e+01,-5.421505432806e+00,1.659114222691e+02,-5.780697303759e+01,-5.434604686115e+00,1.748202133341e+02,2.319977891260e-02,-1.309925330973e-02,8.908791064929e+00
"                 858",-5.795619056861e+01,-5.286305096304e+00,1.658952451794e+02,-5.793239643618e+01,-5.299662086174e+00,1.748023858894e+02,2.379413243003e-02,-1.335698987029e-02,8.907140710052e+00
"                 859",-5.802005356012e+01,-5.173231341974e+00,1.658940471079e+02,-5.799615864636e+01,-5.186687377525e+00,1.748000054773e+02,2.389491376283e-02,-1.345603555102e-02,8.905958369471e+00
"                 860",-5.818509005725e+01,-5.132120174316e+00,1.658820444819e+02,-5.816058030897e+01,-5.145748067251e+00,1.747871740082e+02,2.450974827548e-02,-1.362789293488e-02,8.905129526353e+00
"                 861",-5.837076515530e+01,-5.169683389833e+00,1.658757618622e+02,-5.834616035912e+01,-5.183487045617e+00,1.747801819236e+02,2.460479617905e-02,-1.380365578465e-02,8.904420061469e+00
"                 862",-5.844973971973e+01,-5.139188949808e+00,1.658718077137e+02,-5.842465042767e+01,-5.153350372674e+00,1.747756129471e+02,2.508929205802e-02,-1.416142286668e-02,8.903805233379e+00
"                 863",-5.840728049427e+01,-5.092612925834e+00,1.658698200741e+02,-5.838218535335e+01,-5.107137132981e+00,1.747731100489e+02,2.509514092211e-02,-1.452420714768e-02,8.903289974780e+00
"                 864",-5.847664867681e+01,-5.162308417904e+00,1.658753413711e+02,-5.845099170500e+01,-5.177314412187e+00,1.747779988979e+02,2.565697181141e-02,-1.500599428354e-02,8.902657526813e+00
"                 865",-5.858031791890e+01,-5.221668947560e+00,1.658961576988e+02,-5.855448423857e+01,-5.237186160744e+00,1.747981560844e+02,2.583368033275e-02,-1.551721318417e-02,8.901998385606e+00
"                 866",-5.873617587769e+01,-5.330096064007e+00,1.659275170643e+02,-5.870964023142e+01,-5.346208636591e+00,1.748286843798e+02,2.653564627064e-02,-1.611257258344e-02,8.901167315482e+00
"                 867",-5.859121989571e+01,-5.354369070877e+00,1.659478025640e+02,-5.856442207523e+01,-5.370853472614e+00,1.748476462430e+02,2.679782048592e-02,-1.648440173767e-02,8.899843678959e+00
"                 868",-5.847459017229e+01,-5.434719131439e+00,1.659651360566e+02,-5.844706742524e+01,-5.451443932602e+00,1.748631054082e+02,2.752274704233e-02,-1.672480116241e-02,8.897969351576e+00
"                 869",-5.837536350945e+01,-5.570503368395e+00,1.659779734623e+02,-5.834756996448e+01,-5.587160135022e+00,1.748736384438e+02,2.779354497266e-02,-1.665676662682e-02,8.895664981414e+00
"                 870",-5.841224551771e+01,-5.691965899298e+00,1.660016904980e+02,-5.838377653243e+01,-5.708376862704e+00,1.748947434566e+02,2.846898528305e-02,-1.641096340630e-02,8.893052958580e+00
"                 871",-5.845483873309e+01,-5.772355528852e+00,1.660318264306e+02,-5.842615580131e+01,-5.788238051704e+00,1.749218727570e+02,2.868293178480e-02,-1.588252285200e-02,8.890046326343e+00
"                 872",-5.852316922713e+01,-5.835193371630e+00,1.660599154729e+02,-5.849385425506e+01,-5.850483427076e+00,1.749468451961e+02,2.931497207868e-02,-1.529005544563e-02,8.886929723225e+00
"                 873",-5.846533449746e+01,-5.974599350719e+00,1.660771781052e+02,-5.843583938681e+01,-5.989189618218e+00,1.749608008818e+02,2.949511065786e-02,-1.459026749902e-02,8.883622776602e+00
"                 874",-5.850814003494e+01,-6.302114247926e+00,1.660938212786e+02,-5.847802236502e+01,-6.316127240069e+00,1.749738993103e+02,3.011766992533e-02,-1.401299214370e-02,8.880078031736e+00
"                 875",-5.841433124534e+01,-6.506501155093e+00,1.661104169255e+02,-5.838412167293e+01,-6.519955692489e+00,1.749867211307e+02,3.020957240838e-02,-1.345453739666e-02,8.876304205138e+00
"                 876",-5.838431997013e+01,-6.605304873458e+00,1.661362083103e+02,-5.835364786085e+01,-6.618356920614e+00,1.750087801683e+02,3.067210928087e-02,-1.305204715624e-02,8.872571858028e+00
"                 877",-5.832737455544e+01,-6.670922658693e+00,1.661703940907e+02,-5.829682870708e+01,-6.683453330590e+00,1.750391348052e+02,3.054584836130e-02,-1.253067189698e-02,8.868740714470e+00
"                 878",-5.823321404602e+01,-6.763357312630e+00,1.661994622011e+02,-5.820237988273e+01,-6.775482459255e+00,1.750645014527e+02,3.083416329283e-02,-1.212514662488e-02,8.865039251606e+00
"                 879",-5.813538078671e+01,-7.159767098177e+00,1.662379798441e+02,-5.810479772538e+01,-7.171378640110e+00,1.750994556082e+02,3.058306132639e-02,-1.161154193254e-02,8.861475764071e+00
"                 880",-5.793123172089e+01,-7.587158400682e+00,1.662640515648e+02,-5.790038110325e+01,-7.598458226366e+00,1.751225398766e+02,3.085061763923e-02,-1.129982568424e-02,8.858488311806e+00
"                 881",-5.764238526144e+01,-7.951343221198e+00,1.662910936879e+02,-5.761172400899e+01,-7.962468614708e+00,1.751465045242e+02,3.066125244274e-02,-1.112539351080e-02,8.855410836308e+00
"                 882",-5.734021678229e+01,-8.124971720078e+00,1.663212195691e+02,-5.730923070689e+01,-8.136181342013e+00,1.751739970974e+02,3.098607539703e-02,-1.120962193503e-02,8.852777528353e+00
"                 883",-5.716819350287e+01,-8.258522973993e+00,1.663629369253e+02,-5.713734929637e+01,-8.269943731945e+00,1.752135183082e+02,3.084420650093e-02,-1.142075795187e-02,8.850581382926e+00
"                 884",-5.700839522798e+01,-8.485552490421e+00,1.664053717673e+02,-5.697722949525e+01,-8.497380273320e+00,1.752547160166e+02,3.116573272450e-02,-1.182778289923e-02,8.849344249290e+00
"                 885",-5.696171916079e+01,-8.956835295871e+00,1.664521829390e+02,-5.693079773995e+01,-8.969063913256e+00,1.753009444541e+02,3.092142084558e-02,-1.222861738457e-02,8.848761515155e+00
"                 886",-5.690897730733e+01,-9.308348963944e+00,1.664969746358e+02,-5.687790740740e+01,-9.321191996699e+00,1.753462780005e+02,3.106989992968e-02,-1.284303275465e-02,8.849303364744e+00
"                 887",-5.655340777690e+01,-9.513783132138e+00,1.665484749266e+02,-5.652284587992e+01,-9.527093561844e+00,1.753991023745e+02,3.056189697518e-02,-1.331042970658e-02,8.850627447823e+00
"                 888",-5.587224250643e+01,-9.728776396644e+00,1.665825967927e+02,-5.584154890902e+01,-9.742540618315e+00,1.754354850607e+02,3.069359741440e-02,-1.376422167168e-02,8.852888268041e+00
"                 889",-5.537057697506e+01,-9.919372704449e+00,1.666149926448e+02,-5.534015049714e+01,-9.933484212820e+00,1.754705938709e+02,3.042647791384e-02,-1.411150837121e-02,8.855601226124e+00
"                 890",-5.526346426345e+01,-1.013283843228e+01,1.666491445858e+02,-5.523275874338e+01,-1.014746593036e+01,1.755081864873e+02,3.070552006828e-02,-1.462749807760e-02,8.859041901532e+00
"                 891",-5.540124002191e+01,-1.036430305674e+01,1.666953688826e+02,-5.537099867611e+01,-1.037951144741e+01,1.755586007677e+02,3.024134579898e-02,-1.520839066692e-02,8.863231885036e+00
"                 892",-5.550106185534e+01,-1.064842611491e+01,1.667592742802e+02,-5.547073113863e+01,-1.066442260269e+01,1.756272740820e+02,3.033071670945e-02,-1.599648778204e-02,8.867999801806e+00
"                 893",-5.537626219978e+01,-1.094977282447e+01,1.668164960315e+02,-5.534644581797e+01,-1.096629188179e+01,1.756896061638e+02,2.981638180513e-02,-1.651905731601e-02,8.873110132255e+00
"                 894",-5.508842572173e+01,-1.123615370162e+01,1.668573646324e+02,-5.505841792323e+01,-1.125318205352e+01,1.757356136957e+02,3.000779849671e-02,-1.702835190126e-02,8.878249063283e+00
"                 895",-5.458556102410e+01,-1.145855970395e+01,1.668668764840e+02,-5.455595596975e+01,-1.147583054055e+01,1.757501420571e+02,2.960505435649e-02,-1.727083660238e-02,8.883265573194e+00
"                 896",-5.417780615970e+01,-1.157667236179e+01,1.668674269397e+02,-5.414796611046e+01,-1.159416641232e+01,1.757554501817e+02,2.984004923766e-02,-1.749405052838e-02,8.888023241957e+00
"                 897",-5.408047780284e+01,-1.165276626262e+01,1.668879539632e+02,-5.405096049467e+01,-1.167034461104e+01,1.757802903111e+02,2.951730817698e-02,-1.757834842719e-02,8.892336347955e+00
"                 898",-5.412249224418e+01,-1.183232875118e+01,1.669301906570e+02,-5.409272482451e+01,-1.185001699002e+01,1.758270065027e+02,2.976741966219e-02,-1.768823883562e-02,8.896815845741e+00
"                 899",-5.407541729389e+01,-1.195837178522e+01,1.669794002292e+02,-5.404609991710e+01,-1.197619524320e+01,1.758809241153e+02,2.931737679163e-02,-1.782345798197e-02,8.901523886033e+00
"                 900",-5.393538004260e+01,-1.209043062054e+01,1.670143907308e+02,-5.390590567994e+01,-1.210842226601e+01,1.759209281088e+02,2.947436265361e-02,-1.799164546474e-02,8.906537378046e+00
"                 901",-5.376846411691e+01,-1.225068894938e+01,1.670483491214e+02,-5.373928738398e+01,-1.226902863493e+01,1.759599117755e+02,2.917673292651e-02,-1.833968555075e-02,8.911562654195e+00
"                 902",-5.367187837380e+01,-1.246709187053e+01,1.670754404998e+02,-5.364237356622e+01,-1.248589124133e+01,1.759921730883e+02,2.950480757985e-02,-1.879937080679e-02,8.916732588550e+00
"                 903",-5.361977985908e+01,-1.260019208401e+01,1.671204725511e+02,-5.359061295231e+01,-1.261959357063e+01,1.760423247069e+02,2.916690677208e-02,-1.940148662135e-02,8.921852155896e+00
